05e890ad-99dd-4a60-a9fa-14ae9f81cb17,5c72f2be-9da3-40e3-a5b7-92100f7598cc,Kec. Tebing Tinggi Timur
05f58080-edc6-4965-b594-71727cc848ef,012882bb-681a-4de2-b225-8f585c4cec39,Kec. Mande
05fc6dec-0de3-4675-9e39-ddfeb20a3f09,ce4ec14a-491a-449b-bae7-a40e49aab92f,Kec. Dapurang
06066fb1-f1dd-4532-b460-e1b05490083c,82dbc492-2771-4986-a66c-99a77d3bace3,Kec. Kayangan
060cd3b2-0e80-4475-ad25-69f12f0c0340,eb4fe76b-36df-4f09-9932-a2ceadfb0dc0,Kec. Fafurwar
06244392-0c8f-4dc1-a6a1-a776d3923cd7,3fdcb195-5032-43a4-b28e-33882a5b8d83,Kec. Pandawai
062fd3b6-c5d4-45df-bda2-f9984dd9b9ce,8940ba27-f0be-4647-9112-277e8be56ec2,Kec. Tasikmadu
06373aef-acc5-4302-a31f-ec578d4e0782,c89586ea-ebe6-43c1-b1e1-b86e5d73e32b,Kec. Kutasari
064eb143-cf96-4e91-9f5c-8cf2fedef15f,bb8725c6-bdef-48a6-9541-65d35be83682,Kec. Padang Hilir
0652539a-b3ec-4114-8473-49852e663eb5,494e1ca4-db18-41f0-b227-af835530a7f8,Kec. Banggai Selatan
065380e3-2fdd-41ee-b525-48d3e8801fd7,ad7b9d12-b2d0-4600-aff6-b59384eaa400,Kec. Ngusikan
06791b06-2817-4717-834f-dd3b5b94073e,72ab0b48-32d8-45bf-b993-e4740808a4ff,Kec. Tabulahan
067e893d-980e-438a-81bd-e18569bb5b7b,89fc8474-995e-4f11-9082-64a71d8259c1,Kec. Jambi Timur
0692d134-f374-418a-a25e-2ee28e34bb15,637595df-412d-4508-8ae9-9366e490e663,Kec. Tahuna Barat
0699240b-1ac2-4f7f-9c0d-49113307f1d3,36b048f2-bc6e-44eb-a66c-2499f98ccdf6,Kec. Salem
069a403b-0b67-4ded-984e-3f7f0099fb55,185a5c1c-74d6-4847-8a08-c9e20bdf5b0f,Kec. Lembah Seulawah
06a92ae1-c3c2-459c-b644-548b8ce914ba,dbb80e2d-8ae9-4781-891b-d39f6f8c0788,Kec. Gantar
06af16a9-484c-49f3-93e0-01faa15497ac,2d921685-a5b9-4590-9988-1e721cd05f52,Kec. Tanjunganom
